customerID,Churn,Contract,PaperlessBilling,PaymentMethod,Charges.Monthly,Charges.Total,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PhoneService,MultipleLines,Cuentas_Diarias
5125-CNDSP,No,One year,Yes,Bank transfer (automatic),40.6,2588.95,Male,0,No,Yes,63,DSL,Yes,Yes,No,Yes,No,No,No,No phone service,1.3311475409836067
5126-RCXYW,No,Two year,No,Credit card (automatic),46.0,2424.05,Male,0,Yes,Yes,54,DSL,No,No,Yes,Yes,No,Yes,No,No phone service,1.5081967213114753
5127-BZENZ,No,One year,No,Bank transfer (automatic),65.2,3512.15,Female,0,Yes,Yes,56,DSL,Yes,No,No,No,Yes,No,Yes,Yes,2.137704918032787
5129-HHMZC,No,Two year,No,Credit card (automatic),86.45,3574.5,Female,0,Yes,No,43,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,2.834426229508197
5129-JLPIS,No,Month-to-month,Yes,Electronic check,105.5,2686.05,Male,0,No,No,25,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,No,3.459016393442623
5130-IEKQT,Yes,Month-to-month,No,Mailed check,105.95,2655.25,Male,1,No,No,25,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.4737704918032786
5130-YPIRV,No,Two year,Yes,Credit card (automatic),72.0,4284.2,Female,0,Yes,No,62,DSL,Yes,Yes,Yes,No,Yes,No,Yes,No,2.360655737704918
5131-PONJI,No,Month-to-month,Yes,Credit card (automatic),90.4,4494.65,Male,0,Yes,Yes,49,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,No,2.963934426229508
5133-POWUA,No,Month-to-month,Yes,Mailed check,45.8,45.8,Male,0,No,No,1,DSL,No,No,No,No,No,No,Yes,No,1.501639344262295
5133-VRSAB,No,Month-to-month,No,Mailed check,29.35,216.45,Male,0,No,No,8,DSL,Yes,No,No,No,No,No,No,No phone service,0.9622950819672131
5134-IKDAY,Yes,Month-to-month,Yes,Electronic check,69.8,69.8,Female,0,Yes,Yes,1,Fiber optic,No,No,No,No,No,No,Yes,No,2.2885245901639344
5134-RCXTN,,One year,No,Electronic check,25.2,1306.3,Female,1,Yes,No,50,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8262295081967213
5135-GRQJV,No,Two year,Yes,Mailed check,114.5,8331.95,Male,1,Yes,No,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.7540983606557377
5135-RDDQL,No,Two year,Yes,Bank transfer (automatic),50.65,3221.25,Female,0,Yes,Yes,63,DSL,Yes,No,No,No,No,No,Yes,No,1.660655737704918
5136-GFPMB,No,Month-to-month,No,Credit card (automatic),89.4,4869.5,Male,0,No,No,54,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,2.9311475409836065
5136-KCKGI,Yes,One year,Yes,Mailed check,103.7,3467,Female,0,Yes,Yes,33,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,3.4
5136-RGMZO,No,Month-to-month,Yes,Electronic check,71.05,2168.15,Male,0,No,No,31,DSL,No,Yes,No,Yes,Yes,No,Yes,Yes,2.3295081967213114
5138-WVKYJ,Yes,Month-to-month,No,Electronic check,98.55,1008.55,Male,0,No,No,10,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,Yes,3.2311475409836063
5140-FOMCQ,No,One year,Yes,Credit card (automatic),109.15,6557.75,Female,0,Yes,No,59,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.5786885245901643
5141-ZUVBH,No,Month-to-month,No,Bank transfer (automatic),93.0,870.25,Female,0,No,Yes,9,Fiber optic,Yes,No,Yes,Yes,No,Yes,Yes,No,3.0491803278688523
5143-EGQFK,Yes,Month-to-month,Yes,Electronic check,29.65,291.4,Female,1,No,No,10,DSL,No,No,No,Yes,No,No,No,No phone service,0.9721311475409835
5143-WMWOG,Yes,Month-to-month,No,Electronic check,19.95,19.95,Male,0,No,No,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6540983606557377
5144-PQCDZ,No,Month-to-month,Yes,Mailed check,19.95,59.25,Male,0,No,No,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6540983606557377
5144-TVGLP,No,Month-to-month,No,Electronic check,94.75,3653,Male,1,No,No,38,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.1065573770491803
5146-CBVOE,No,Month-to-month,No,Bank transfer (automatic),75.1,1212.85,Female,0,No,No,16,Fiber optic,No,Yes,No,No,No,No,Yes,No,2.462295081967213
5146-YYFRZ,No,Two year,No,Bank transfer (automatic),19.95,1311.75,Male,0,No,No,67,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6540983606557377
5148-HKFIR,No,Two year,No,Mailed check,19.7,406.95,Female,0,No,No,20,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6459016393442623
5148-ORICT,No,Two year,Yes,Mailed check,74.35,4759.55,Female,0,Yes,No,64,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,2.4377049180327868
5149-CUZUJ,No,One year,No,Bank transfer (automatic),92.9,2768.35,Male,0,Yes,Yes,28,Fiber optic,No,Yes,Yes,Yes,Yes,No,Yes,No,3.0459016393442626
5149-QYTTU,No,One year,Yes,Credit card (automatic),95.15,6770.85,Female,0,Yes,Yes,71,Fiber optic,Yes,Yes,Yes,Yes,No,No,Yes,Yes,3.1196721311475413
5149-TGWDZ,No,One year,Yes,Mailed check,104.55,2239.4,Female,0,No,No,21,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,No,3.4278688524590164
5150-ITWWB,No,Month-to-month,Yes,Electronic check,94.85,335.75,Male,1,No,No,3,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.1098360655737705
5150-LJNSR,No,One year,No,Bank transfer (automatic),98.05,3082.1,Male,0,Yes,Yes,31,Fiber optic,Yes,No,Yes,No,Yes,No,Yes,Yes,3.2147540983606557
5151-HQRDG,No,Month-to-month,Yes,Mailed check,55.05,2030.75,Male,0,Yes,No,37,DSL,Yes,No,No,No,No,No,Yes,Yes,1.8049180327868852
5153-LXKDT,No,Two year,Yes,Electronic check,110.2,7467.5,Male,0,Yes,Yes,68,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.6131147540983606
5153-RTHKF,No,Month-to-month,No,Electronic check,85.35,2896.6,Female,0,No,No,34,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.7983606557377048
5154-VEKBL,Yes,Month-to-month,No,Mailed check,58.5,539.85,Female,0,No,No,9,DSL,Yes,No,Yes,Yes,Yes,Yes,No,No phone service,1.9180327868852458
5155-AZQPB,No,Month-to-month,No,Mailed check,49.9,1410.25,Female,0,Yes,Yes,28,DSL,No,No,No,No,No,No,Yes,Yes,1.6360655737704917
5156-UMKOW,No,Month-to-month,No,Mailed check,29.65,90.05,Female,0,No,Yes,3,DSL,No,Yes,No,No,No,No,No,No phone service,0.9721311475409835
5158-RIVOP,No,Two year,No,Credit card (automatic),20.9,202.3,Female,0,Yes,Yes,11,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6852459016393442
5159-YFPKQ,Yes,Month-to-month,Yes,Electronic check,75.8,160.75,Female,0,No,No,2,Fiber optic,No,No,Yes,No,No,No,Yes,No,2.485245901639344
5160-UXJED,No,One year,No,Mailed check,44.6,681.4,Male,0,No,Yes,17,DSL,No,No,No,No,No,No,Yes,No,1.4622950819672131
5161-UBZXI,No,Two year,Yes,Credit card (automatic),106.35,7261.75,Male,0,Yes,Yes,69,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,No,3.486885245901639
5161-XEUVX,No,Two year,No,Mailed check,94.3,3460.95,Male,0,Yes,No,37,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,Yes,3.0918032786885243
5167-GBFRE,Yes,Month-to-month,Yes,Bank transfer (automatic),25.2,102.5,Male,1,No,No,4,DSL,No,No,No,No,No,No,No,No phone service,0.8262295081967213
5167-ZFFMM,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,Male,0,No,No,1,Fiber optic,No,Yes,No,No,No,Yes,Yes,Yes,2.9786885245901638
5168-MQQCA,No,One year,Yes,Bank transfer (automatic),108.5,8003.8,Female,0,Yes,No,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.557377049180328
5168-MSWXT,No,Month-to-month,Yes,Electronic check,94.75,759.55,Male,0,Yes,Yes,8,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,No,3.1065573770491803
5170-PTRKA,No,One year,Yes,Credit card (automatic),35.8,1782,Female,0,Yes,Yes,49,DSL,Yes,No,No,Yes,No,No,No,No phone service,1.1737704918032785
5171-EPLKN,No,Two year,No,Credit card (automatic),19.85,470,Male,0,No,No,27,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6508196721311476
5172-MIGPM,No,Month-to-month,No,Mailed check,65.55,237.2,Male,0,No,No,4,DSL,No,No,No,Yes,No,Yes,Yes,Yes,2.1491803278688524
5172-RKOCB,No,Two year,Yes,Credit card (automatic),108.95,7875,Male,0,Yes,No,72,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,3.5721311475409836
5173-WXOQV,No,Month-to-month,Yes,Mailed check,64.2,143.65,Male,0,Yes,No,2,DSL,No,Yes,No,Yes,No,Yes,Yes,No,2.1049180327868853
5173-ZXXXL,No,One year,No,Mailed check,19.95,47.7,Male,0,No,No,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6540983606557377
5174-ITUMV,No,One year,Yes,Electronic check,105.4,6989.45,Male,0,Yes,Yes,67,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.455737704918033
5174-RNGBH,Yes,Month-to-month,No,Mailed check,66.25,620.55,Female,0,No,No,9,DSL,No,Yes,No,Yes,Yes,No,Yes,No,2.1721311475409837
5175-AOBHI,Yes,Month-to-month,Yes,Mailed check,46.0,193.6,Female,0,No,No,4,DSL,No,No,No,No,No,No,Yes,No,1.5081967213114753
5175-WLYXL,No,Month-to-month,Yes,Mailed check,78.85,1600.25,Male,0,No,No,22,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.585245901639344
5176-LDKUH,No,One year,No,Electronic check,75.15,3772.65,Female,0,No,No,48,Fiber optic,No,Yes,No,No,No,No,Yes,No,2.463934426229508
5176-LMJXE,No,Two year,Yes,Mailed check,20.55,945.7,Female,0,No,No,47,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6737704918032787
5176-OLSKT,No,Two year,No,Bank transfer (automatic),66.9,4370.25,Female,0,Yes,No,66,DSL,Yes,Yes,Yes,No,No,No,Yes,Yes,2.19344262295082
5177-RVZNU,No,One year,No,Bank transfer (automatic),20.3,755.4,Female,0,No,Yes,37,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6655737704918033
5178-LMXOP,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Male,1,Yes,No,1,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.1180327868852458
5180-UCIIQ,Yes,Month-to-month,No,Mailed check,40.05,880.2,Male,1,Yes,Yes,22,DSL,Yes,No,No,No,No,Yes,No,No phone service,1.3131147540983605
5181-OABFK,No,Two year,Yes,Credit card (automatic),61.3,3346.8,Female,0,Yes,Yes,56,DSL,Yes,Yes,Yes,No,No,No,Yes,No,2.0098360655737704
5183-KLYEM,No,Two year,Yes,Credit card (automatic),112.75,8192.6,Female,0,No,No,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.69672131147541
5183-SNMJQ,No,Month-to-month,Yes,Credit card (automatic),95.1,865.1,Male,0,No,No,10,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,No,3.1180327868852458
5186-EJEGL,No,Month-to-month,Yes,Mailed check,69.5,653.25,Male,0,No,No,9,DSL,Yes,No,Yes,Yes,Yes,No,Yes,No,2.278688524590164
5186-PEIZU,No,Month-to-month,No,Bank transfer (automatic),19.25,617.65,Female,0,No,No,35,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6311475409836066
5186-SAMNZ,Yes,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,Male,1,No,No,1,Fiber optic,No,No,No,No,No,No,Yes,No,2.278688524590164
5188-HGMLP,No,Month-to-month,No,Bank transfer (automatic),74.0,3919.15,Male,1,Yes,No,54,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.4262295081967213
5192-EBGOV,Yes,Month-to-month,Yes,Electronic check,85.7,85.7,Female,1,No,No,1,Fiber optic,No,No,No,No,Yes,No,Yes,Yes,2.8098360655737706
5193-QLVZB,No,Two year,Yes,Bank transfer (automatic),104.75,6536.5,Male,0,No,No,63,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.4344262295081966
5195-KPUNQ,No,One year,Yes,Mailed check,96.75,5206.55,Female,1,No,No,53,Fiber optic,Yes,Yes,No,Yes,No,Yes,Yes,No,3.1721311475409837
5196-SGOAK,Yes,Month-to-month,Yes,Electronic check,75.7,75.7,Female,0,No,No,1,Fiber optic,No,Yes,No,No,No,No,Yes,No,2.4819672131147543
5196-WPYOW,No,One year,No,Mailed check,60.05,3994.05,Male,0,Yes,Yes,67,DSL,Yes,Yes,No,Yes,No,No,Yes,No,1.9688524590163934
5197-LQXXH,No,Two year,Yes,Credit card (automatic),83.3,5894.5,Female,0,Yes,No,71,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.7311475409836063
5197-PYEPU,No,One year,Yes,Credit card (automatic),94.45,3923.8,Female,0,Yes,Yes,42,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,3.09672131147541
5197-YPYBZ,No,Two year,No,Credit card (automatic),25.25,274.7,Female,0,Yes,Yes,12,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8278688524590164
5198-EFNBM,No,One year,Yes,Electronic check,90.65,5199.8,Male,1,Yes,No,57,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,No,2.972131147540984
5198-HQAEN,No,One year,Yes,Electronic check,89.7,3165.6,Male,0,Yes,Yes,35,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,No,2.9409836065573773
5199-FPUSP,No,One year,No,Credit card (automatic),34.05,1113.95,Male,0,No,Yes,33,DSL,Yes,No,No,Yes,No,No,No,No phone service,1.1163934426229507
5201-CBWYG,No,One year,No,Bank transfer (automatic),24.8,1476.25,Male,0,Yes,Yes,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8131147540983606
5201-FRKKS,No,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,Male,0,No,No,25,Fiber optic,Yes,No,No,No,No,No,Yes,No,2.4360655737704917
5201-USSQZ,No,Month-to-month,No,Credit card (automatic),85.9,2196.45,Female,0,Yes,No,26,Fiber optic,No,No,No,Yes,No,Yes,Yes,No,2.816393442622951
5202-IVJNU,Yes,Month-to-month,No,Credit card (automatic),30.1,1131.3,Female,0,No,Yes,39,DSL,No,No,Yes,No,No,No,No,No phone service,0.9868852459016394
5203-XEHAX,No,One year,No,Electronic check,64.35,2053.05,Female,0,No,No,34,DSL,Yes,Yes,No,No,No,Yes,Yes,No,2.1098360655737705
5204-HMGYF,No,One year,Yes,Mailed check,87.2,4345,Female,0,Yes,Yes,49,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2.859016393442623
5204-QZXPU,Yes,Month-to-month,Yes,Electronic check,39.65,733.35,Male,0,No,No,19,DSL,No,No,Yes,No,Yes,No,No,No phone service,1.3
5206-HPJKM,No,Month-to-month,Yes,Credit card (automatic),55.5,934.15,Male,0,No,No,17,DSL,Yes,Yes,No,No,No,No,Yes,No,1.819672131147541
5206-XZZQI,No,Month-to-month,Yes,Mailed check,80.6,4348.1,Male,0,No,No,53,Fiber optic,No,Yes,No,Yes,No,No,Yes,No,2.642622950819672
5206-YQKMK,,Two year,No,Credit card (automatic),24.75,692.1,Female,0,No,No,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8114754098360656
5207-PLSTK,No,Month-to-month,Yes,Mailed check,48.75,48.75,Male,0,Yes,Yes,1,DSL,Yes,No,No,No,No,No,Yes,No,1.598360655737705
5208-FVQKB,No,Two year,No,Mailed check,67.95,4664.15,Male,0,Yes,No,70,DSL,Yes,Yes,No,Yes,No,Yes,Yes,No,2.2278688524590167
5208-HFSBT,Yes,Month-to-month,Yes,Credit card (automatic),55.05,102.75,Female,0,No,No,2,DSL,No,Yes,No,Yes,No,No,Yes,No,1.8049180327868852
5213-TWWJU,No,Month-to-month,No,Electronic check,91.0,2626.15,Male,0,No,No,28,Fiber optic,No,No,Yes,Yes,No,Yes,Yes,No,2.9836065573770494
5214-CHIWJ,No,One year,No,Mailed check,20.3,595.05,Male,0,No,No,27,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6655737704918033
5214-NLTIT,No,Two year,Yes,Credit card (automatic),90.8,6511.8,Male,0,Yes,Yes,72,Fiber optic,No,No,Yes,No,No,Yes,Yes,Yes,2.9770491803278687
5215-LNLDJ,No,Month-to-month,Yes,Electronic check,24.7,149.05,Female,0,Yes,Yes,7,DSL,No,No,No,No,No,No,No,No phone service,0.8098360655737704
5216-WASFJ,No,Month-to-month,Yes,Electronic check,84.85,2633.4,Female,1,Yes,No,31,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,2.7819672131147537
5219-YIPTK,Yes,Month-to-month,Yes,Electronic check,104.4,3409.6,Female,0,Yes,No,33,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3.422950819672131
5220-AGAAX,No,Two year,Yes,Bank transfer (automatic),24.0,1664.3,Male,0,Yes,Yes,68,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.7868852459016393
5222-IMUKT,No,Month-to-month,No,Electronic check,91.05,2871.5,Male,0,No,No,32,Fiber optic,No,No,No,No,Yes,Yes,Yes,No,2.985245901639344
5222-JCXZT,No,Month-to-month,No,Mailed check,19.0,78.9,Male,0,No,No,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6229508196721312
5223-UZAVK,No,One year,Yes,Credit card (automatic),100.3,6603.8,Male,0,No,No,64,Fiber optic,Yes,Yes,No,No,Yes,Yes,Yes,No,3.2885245901639344
5226-NOZFC,No,Month-to-month,Yes,Electronic check,85.75,2146.5,Male,0,No,No,26,Fiber optic,No,Yes,No,No,Yes,No,Yes,No,2.8114754098360657
5227-JSCFE,No,Two year,No,Credit card (automatic),46.35,3353.4,Male,1,Yes,No,71,DSL,Yes,Yes,Yes,Yes,No,No,No,No phone service,1.519672131147541
5228-EXCET,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Male,0,No,No,13,Fiber optic,No,No,No,No,No,Yes,Yes,No,2.6508196721311474
5229-DTFYB,No,Two year,Yes,Bank transfer (automatic),98.8,3959.15,Female,0,No,No,41,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,No,3.2393442622950817
5229-PRWKT,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Male,0,No,No,8,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,2.8377049180327867
5231-FIQPA,No,Two year,Yes,Mailed check,19.85,810.45,Female,0,No,No,41,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6508196721311476
5232-NXPAY,No,Two year,No,Mailed check,74.45,3510.3,Female,0,No,No,47,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,2.4409836065573773
5233-AOZUF,No,Month-to-month,Yes,Electronic check,74.95,2149.05,Female,0,Yes,No,29,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.457377049180328
5233-GEEAX,Yes,Month-to-month,Yes,Electronic check,29.4,221.9,Male,1,No,No,8,DSL,No,No,Yes,No,No,No,No,No phone service,0.9639344262295082
5235-XATIX,,Month-to-month,Yes,Electronic check,89.4,2001.5,Male,0,No,Yes,22,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,No,2.9311475409836065
5236-PERKL,Yes,Two year,Yes,Bank transfer (automatic),112.95,6465,Female,0,No,No,57,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,3.7032786885245903
5236-XMZJY,No,Month-to-month,No,Bank transfer (automatic),59.65,2536.55,Female,0,No,No,42,DSL,Yes,Yes,Yes,No,No,No,Yes,No,1.9557377049180327
5240-CAOYT,No,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,Female,0,No,No,57,Fiber optic,Yes,Yes,No,Yes,No,No,Yes,Yes,2.8704918032786884
5240-IJOQT,Yes,Month-to-month,Yes,Electronic check,74.7,74.7,Male,1,No,No,1,Fiber optic,No,No,No,No,No,No,Yes,Yes,2.4491803278688526
5242-UOWHD,No,Two year,No,Mailed check,20.35,929.2,Male,0,Yes,Yes,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6672131147540984
5243-NIEIT,,Month-to-month,Yes,Electronic check,85.15,1139.2,Male,0,Yes,No,14,Fiber optic,No,No,No,No,No,Yes,Yes,Yes,2.791803278688525
5243-SAOTC,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4308.25,Male,0,No,No,54,Fiber optic,No,Yes,No,No,No,No,Yes,Yes,2.6180327868852458
5244-IRFIH,Yes,Month-to-month,Yes,Electronic check,94.5,3105.55,Male,1,Yes,No,33,Fiber optic,No,No,No,No,Yes,Yes,Yes,Yes,3.098360655737705
5245-VDBUR,No,One year,No,Mailed check,35.45,1958.95,Female,0,Yes,No,52,DSL,Yes,No,Yes,No,No,No,No,No phone service,1.1622950819672133
5248-KWLAR,No,Two year,No,Electronic check,90.35,6325.25,Male,0,Yes,Yes,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.962295081967213
5248-RPYWW,No,Two year,Yes,Bank transfer (automatic),90.15,6716.45,Female,1,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.955737704918033
5248-YGIJN,No,Two year,Yes,Credit card (automatic),90.25,6369.45,Male,0,Yes,No,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.959016393442623
5249-QYHEX,No,Two year,Yes,Mailed check,24.8,1024.7,Female,0,Yes,Yes,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Yes,0.8131147540983606
5256-SKJGO,No,Two year,Yes,Electronic check,54.6,3423.5,Female,0,Yes,Yes,64,DSL,No,Yes,No,Yes,Yes,Yes,No,No phone service,1.7901639344262295
5260-UMPWX,No,Month-to-month,Yes,Credit card (automatic),20.25,493.95,Female,0,Yes,Yes,26,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6639344262295082
5261-QSHQM,Yes,Month-to-month,Yes,Electronic check,24.45,86.6,Female,0,No,No,4,DSL,No,No,No,No,No,No,No,No phone service,0.8016393442622951
5264-IWHMU,,Month-to-month,No,Mailed check,49.05,49.05,Male,0,No,No,1,DSL,No,No,No,Yes,No,No,Yes,No,1.6081967213114754
5266-PFRQK,No,One year,Yes,Credit card (automatic),20.85,1071.6,Male,0,Yes,Yes,52,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,No,0.6836065573770492
5268-DSMNQ,No,One year,Yes,Credit card (automatic),97.95,5936.55,Female,1,Yes,No,62,Fiber optic,No,Yes,Yes,No,Yes,No,Yes,Yes,3.2114754098360656
5269-NRGDP,No,One year,No,Electronic check,73.15,3088.25,Male,0,Yes,Yes,42,DSL,No,No,Yes,Yes,Yes,Yes,Yes,No,2.3983606557377053
5271-DBYSJ,No,Month-to-month,Yes,Credit card (automatic),79.15,827.7,Male,1,No,No,11,Fiber optic,No,No,No,No,No,Yes,Yes,No,2.595081967213115
5271-YNWVR,Yes,Two year,Yes,Electronic check,113.15,7856,Male,0,Yes,Yes,68,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3.7098360655737705
5274-XHAKY,No,Month-to-month,Yes,Bank transfer (automatic),94.3,3893.6,Female,0,Yes,Yes,41,Fiber optic,Yes,Yes,No,No,Yes,No,Yes,Yes,3.0918032786885243
5275-PMFUT,No,Two year,Yes,Credit card (automatic),64.8,4719.75,Male,0,Yes,Yes,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,No phone service,2.124590163934426
5275-SQEIZ,Yes,Month-to-month,Yes,Mailed check,80.85,80.85,Male,0,No,No,1,Fiber optic,No,No,No,No,No,Yes,Yes,No,2.6508196721311474
